Sensor_ID,Plant_ID,Treatment,Timestamp,Mean_Heat_Ratio,Average_TS1,Average_TS2,Battery_Voltage,Rounded_timestamp,Plot,Treatement
a4e9,6_1,Control,2024-10-10T07:32:00Z,0.81,31.078125,29.9296875,3.62,2024-10-10T07:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T07:54:00Z,0.98,26.09375,25.609375,3.62,2024-10-10T08:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T08:15:00Z,1.04,24.34375,24.2421875,3.62,2024-10-10T08:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T08:37:00Z,1.09,23.1953125,23.109375,3.62,2024-10-10T08:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T08:58:00Z,1.16,24.8046875,24.7734375,3.62,2024-10-10T09:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T09:20:00Z,1.16,25.7890625,25.71875,3.62,2024-10-10T09:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T09:41:00Z,1.2,25.1640625,25.109375,3.62,2024-10-10T09:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T10:03:00Z,1.15,23.7734375,23.6171875,3.62,2024-10-10T10:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T10:24:00Z,1.16,22.6875,22.546875,3.62,2024-10-10T10:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T10:46:00Z,1.17,23.546875,23.6015625,3.62,2024-10-10T10:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T11:07:00Z,1.12,23,22.890625,3.62,2024-10-10T11:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T11:28:00Z,1.12,22.9921875,22.9140625,3.62,2024-10-10T11:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T11:50:00Z,1.14,22.8359375,22.75,3.62,2024-10-10T11:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T12:11:00Z,1.13,22.421875,22.3046875,3.62,2024-10-10T12:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T12:33:00Z,1.11,22.65625,22.6015625,3.62,2024-10-10T12:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T12:54:00Z,1.08,22.9140625,22.8828125,3.62,2024-10-10T13:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T13:16:00Z,0.93,21.6328125,21.578125,3.61,2024-10-10T13:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T13:37:00Z,0.88,19.0078125,18.875,3.61,2024-10-10T13:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T13:59:00Z,0.85,17.515625,17.421875,3.61,2024-10-10T14:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T14:20:00Z,0.84,16.6875,16.6171875,3.61,2024-10-10T14:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T14:42:00Z,0.82,16.1015625,16.0546875,3.61,2024-10-10T14:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T15:03:00Z,0.81,15.6015625,15.5625,3.61,2024-10-10T15:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T15:25:00Z,0.79,15.1328125,15.109375,3.61,2024-10-10T15:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T15:46:00Z,0.77,14.1484375,14.140625,3.61,2024-10-10T15:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T16:08:00Z,0.79,13.3984375,13.3828125,3.61,2024-10-10T16:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T16:29:00Z,0.79,12.9765625,12.9609375,3.61,2024-10-10T16:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T16:50:00Z,0.76,12.015625,11.9921875,3.61,2024-10-10T16:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T17:12:00Z,0.8,11.15625,11.140625,3.6,2024-10-10T17:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T17:33:00Z,0.79,10.8125,10.78125,3.61,2024-10-10T17:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T17:55:00Z,0.79,10.5625,10.5390625,3.61,2024-10-10T18:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T18:16:00Z,0.8,10.4921875,10.46875,3.6,2024-10-10T18:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T18:38:00Z,0.77,9.8125,9.8125,3.6,2024-10-10T18:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T18:59:00Z,0.79,9.4609375,9.4296875,3.6,2024-10-10T19:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T19:21:00Z,0.79,9.5234375,9.4921875,3.6,2024-10-10T19:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T19:42:00Z,0.77,9.5625,9.5390625,3.6,2024-10-10T19:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T20:04:00Z,0.76,8.9609375,8.9609375,3.6,2024-10-10T20:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T20:25:00Z,0.77,8.65625,8.65625,3.6,2024-10-10T20:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T20:47:00Z,0.78,8.4921875,8.484375,3.6,2024-10-10T20:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T21:08:00Z,0.79,8.3359375,8.328125,3.6,2024-10-10T21:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T21:30:00Z,0.82,8.75,8.703125,3.6,2024-10-10T21:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T21:51:00Z,0.81,9.3359375,9.2890625,3.6,2024-10-10T22:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T22:13:00Z,0.79,9.390625,9.3671875,3.6,2024-10-10T22:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T22:34:00Z,0.8,9.390625,9.3671875,3.59,2024-10-10T22:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T22:55:00Z,0.79,9.6796875,9.6484375,3.6,2024-10-10T23:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T23:17:00Z,0.77,9.234375,9.2109375,3.6,2024-10-10T23:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-10T23:38:00Z,0.78,8.734375,8.703125,3.6,2024-10-10T23:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T00:00:00Z,0.79,8.3984375,8.3671875,3.6,2024-10-11T00:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T00:21:00Z,0.81,8.4140625,8.375,3.6,2024-10-11T00:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T00:43:00Z,0.79,8.34375,8.3203125,3.59,2024-10-11T00:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T01:04:00Z,0.81,8.40625,8.34375,3.6,2024-10-11T01:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T01:26:00Z,0.8,8.1171875,8.046875,3.6,2024-10-11T01:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T01:47:00Z,0.82,7.859375,7.796875,3.6,2024-10-11T01:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T02:09:00Z,0.81,8.1328125,8.0625,3.59,2024-10-11T02:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T02:30:00Z,0.81,8.453125,8.390625,3.6,2024-10-11T02:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T02:52:00Z,0.83,9.1953125,9.0625,3.6,2024-10-11T03:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T03:13:00Z,0.95,10.8046875,10.5546875,3.6,2024-10-11T03:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T03:35:00Z,0.96,14.5078125,14.1484375,3.6,2024-10-11T03:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T03:56:00Z,0.99,16.7421875,16.4375,3.6,2024-10-11T04:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T04:17:00Z,1.01,18.75,18.4765625,3.61,2024-10-11T04:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T04:39:00Z,1.08,20.3828125,20.09375,3.61,2024-10-11T04:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T05:00:00Z,1.09,21.6796875,21.4296875,3.62,2024-10-11T05:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T05:22:00Z,1.14,21.9453125,21.90625,3.62,2024-10-11T05:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T05:43:00Z,1.2,21.984375,21.921875,3.62,2024-10-11T05:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T06:05:00Z,1.24,22.9140625,22.953125,3.62,2024-10-11T06:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T06:26:00Z,1.26,24.0625,24.1171875,3.62,2024-10-11T06:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T06:48:00Z,1.3,24.8984375,24.875,3.62,2024-10-11T06:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T07:09:00Z,1.29,25.546875,25.4296875,3.62,2024-10-11T07:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T07:31:00Z,1.29,26.0390625,26,3.62,2024-10-11T07:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T07:52:00Z,1.29,26.875,26.96875,3.62,2024-10-11T08:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T07:55:00Z,1.21,27.6953125,27.4296875,3.62,2024-10-11T08:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T08:16:00Z,1.33,27.8828125,28.1796875,3.62,2024-10-11T08:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T08:38:00Z,1.37,28.859375,29.1328125,3.62,2024-10-11T08:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T08:59:00Z,1.45,29.546875,29.53125,3.62,2024-10-11T09:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T09:21:00Z,1.41,29.3671875,29.2734375,3.62,2024-10-11T09:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T09:42:00Z,1.36,29.4296875,29.625,3.62,2024-10-11T09:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T10:04:00Z,1.42,29.8984375,30.328125,3.62,2024-10-11T10:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T10:25:00Z,1.42,30.90625,31.359375,3.62,2024-10-11T10:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T10:47:00Z,1.54,31.5078125,31.8203125,3.62,2024-10-11T10:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T11:08:00Z,1.43,31.328125,31.3984375,3.62,2024-10-11T11:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T11:30:00Z,1.5,31.171875,31.109375,3.62,2024-10-11T11:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T11:51:00Z,1.42,31.25,31.1875,3.62,2024-10-11T12:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T12:12:00Z,1.37,31.0546875,30.9609375,3.62,2024-10-11T12:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T12:34:00Z,1.26,30.5390625,30.515625,3.61,2024-10-11T12:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T12:55:00Z,1.22,29.9453125,29.96875,3.62,2024-10-11T13:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T13:17:00Z,1.16,28.3359375,28.21875,3.61,2024-10-11T13:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T13:38:00Z,1.07,27.0625,27,3.61,2024-10-11T13:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T14:00:00Z,1,26.3515625,26.3125,3.61,2024-10-11T14:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T14:21:00Z,0.95,25.28125,25.171875,3.61,2024-10-11T14:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T14:43:00Z,0.85,23.359375,23.2421875,3.61,2024-10-11T14:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T15:04:00Z,0.83,21.7890625,21.6953125,3.61,2024-10-11T15:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T15:26:00Z,0.81,20.7265625,20.671875,3.61,2024-10-11T15:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T15:47:00Z,0.8,20.0390625,19.9921875,3.61,2024-10-11T15:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T16:09:00Z,0.81,19.1953125,19.1484375,3.61,2024-10-11T16:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T16:30:00Z,0.79,18.078125,18.046875,3.61,2024-10-11T16:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T16:52:00Z,0.81,17.3359375,17.2890625,3.61,2024-10-11T17:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T17:13:00Z,0.8,16.765625,16.71875,3.6,2024-10-11T17:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T17:35:00Z,0.8,16.0859375,16.0625,3.6,2024-10-11T17:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T17:56:00Z,0.79,15.6171875,15.5859375,3.6,2024-10-11T18:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T18:17:00Z,0.8,15.4765625,15.4140625,3.61,2024-10-11T18:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T18:39:00Z,0.78,15.109375,15.0703125,3.6,2024-10-11T18:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T19:00:00Z,0.79,14.9609375,14.890625,3.6,2024-10-11T19:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T19:22:00Z,0.77,14.171875,14.140625,3.6,2024-10-11T19:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T19:43:00Z,0.79,13.734375,13.6875,3.6,2024-10-11T19:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T20:05:00Z,0.8,13.5546875,13.4921875,3.6,2024-10-11T20:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T20:26:00Z,0.76,13.3515625,13.3125,3.6,2024-10-11T20:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T20:48:00Z,0.79,12.859375,12.828125,3.6,2024-10-11T20:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T21:09:00Z,0.79,12.6640625,12.6171875,3.6,2024-10-11T21:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T21:31:00Z,0.77,12.9296875,12.875,3.6,2024-10-11T21:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T21:52:00Z,0.78,12.6015625,12.546875,3.59,2024-10-11T22:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T22:14:00Z,0.79,12.4453125,12.3984375,3.6,2024-10-11T22:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T22:35:00Z,0.8,12.1015625,12.0546875,3.6,2024-10-11T22:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T22:57:00Z,0.81,12.59375,12.484375,3.6,2024-10-11T23:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T23:18:00Z,0.81,13.078125,12.9921875,3.6,2024-10-11T23:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-11T23:39:00Z,0.79,13.09375,13.015625,3.6,2024-10-11T23:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T00:01:00Z,0.81,13.3203125,13.21875,3.59,2024-10-12T00:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T00:22:00Z,0.82,13.828125,13.7109375,3.6,2024-10-12T00:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T00:44:00Z,0.81,13.3828125,13.265625,3.59,2024-10-12T00:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T01:05:00Z,0.83,13.1875,13.046875,3.59,2024-10-12T01:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T01:27:00Z,0.82,13.0859375,12.921875,3.59,2024-10-12T01:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T01:48:00Z,0.82,12.6171875,12.4375,3.6,2024-10-12T01:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T02:10:00Z,0.83,13.078125,12.953125,3.6,2024-10-12T02:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T02:31:00Z,0.88,13.3046875,13.15625,3.6,2024-10-12T02:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T02:53:00Z,0.96,14.875,14.7578125,3.6,2024-10-12T03:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T03:14:00Z,1.12,17,16.6171875,3.59,2024-10-12T03:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T03:36:00Z,1.12,20.875,20.4375,3.6,2024-10-12T03:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T03:57:00Z,1.19,23.6953125,23.40625,3.6,2024-10-12T04:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T04:19:00Z,1.19,25.109375,24.75,3.61,2024-10-12T04:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T04:40:00Z,1.14,26.4609375,26.078125,3.61,2024-10-12T04:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T05:01:00Z,1.26,26.9296875,26.6484375,3.61,2024-10-12T05:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T05:23:00Z,1.32,26.8125,26.71875,3.62,2024-10-12T05:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T05:44:00Z,1.3,26.703125,26.515625,3.62,2024-10-12T05:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T06:06:00Z,1.24,27.4609375,27.40625,3.61,2024-10-12T06:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T06:27:00Z,1.31,28.515625,28.515625,3.62,2024-10-12T06:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T06:49:00Z,1.36,29.0078125,28.8671875,3.62,2024-10-12T06:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T07:10:00Z,1.27,29.3671875,29.15625,3.61,2024-10-12T07:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T07:32:00Z,1.31,30.1796875,30.109375,3.61,2024-10-12T07:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T07:53:00Z,1.28,30.6796875,30.7421875,3.62,2024-10-12T08:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T08:15:00Z,1.36,31.6328125,31.8828125,3.62,2024-10-12T08:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T08:36:00Z,1.35,32.984375,33.1875,3.62,2024-10-12T08:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T08:58:00Z,1.46,34.421875,34.359375,3.62,2024-10-12T09:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T09:19:00Z,1.51,35.0390625,34.8828125,3.62,2024-10-12T09:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T09:41:00Z,1.42,34.84375,34.8984375,3.62,2024-10-12T09:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T10:02:00Z,1.46,35.40625,35.7109375,3.62,2024-10-12T10:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T10:23:00Z,1.55,35.7734375,36.09375,3.61,2024-10-12T10:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T10:45:00Z,1.58,35.9765625,36.171875,3.62,2024-10-12T10:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T11:06:00Z,1.77,34.171875,33.875,3.62,2024-10-12T11:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T11:28:00Z,1.42,32.2578125,31.9453125,3.62,2024-10-12T11:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T11:49:00Z,1.36,30.484375,30.1875,3.62,2024-10-12T11:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T12:11:00Z,1.23,29.2421875,29.03125,3.62,2024-10-12T12:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T12:32:00Z,1.15,27.9765625,27.859375,3.62,2024-10-12T12:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T12:54:00Z,1.14,26.4609375,26.34375,3.61,2024-10-12T13:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T13:15:00Z,1.05,25.515625,25.421875,3.62,2024-10-12T13:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T13:37:00Z,1,25.5390625,25.5390625,3.61,2024-10-12T13:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T13:58:00Z,0.95,24.953125,24.90625,3.61,2024-10-12T14:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T14:20:00Z,0.9,23.609375,23.5078125,3.61,2024-10-12T14:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T14:41:00Z,0.88,22.40625,22.3046875,3.61,2024-10-12T14:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T15:03:00Z,0.82,21.828125,21.7578125,3.61,2024-10-12T15:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T15:24:00Z,0.81,20.8515625,20.828125,3.61,2024-10-12T15:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T15:45:00Z,0.78,19.9375,19.921875,3.6,2024-10-12T15:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T16:07:00Z,0.79,19.078125,19.0625,3.6,2024-10-12T16:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T16:28:00Z,0.77,18.6484375,18.6328125,3.61,2024-10-12T16:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T16:50:00Z,0.77,17.3984375,17.390625,3.61,2024-10-12T16:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T17:11:00Z,0.8,17.2734375,17.25,3.6,2024-10-12T17:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T17:33:00Z,0.77,16.984375,16.9765625,3.6,2024-10-12T17:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T17:54:00Z,0.77,16.1171875,16.125,3.6,2024-10-12T18:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T18:16:00Z,0.75,15.0859375,15.0703125,3.6,2024-10-12T18:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T18:37:00Z,0.75,14.1015625,14.1015625,3.6,2024-10-12T18:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T18:59:00Z,0.76,13.1484375,13.1484375,3.6,2024-10-12T19:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T19:20:00Z,0.76,12.4765625,12.4609375,3.6,2024-10-12T19:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T19:42:00Z,0.76,11.8515625,11.8359375,3.59,2024-10-12T19:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T20:03:00Z,0.77,11.5078125,11.5,3.6,2024-10-12T20:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T20:25:00Z,0.77,11.078125,11.078125,3.59,2024-10-12T20:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T20:46:00Z,0.78,10.5625,10.5703125,3.6,2024-10-12T20:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T21:07:00Z,0.79,10.5703125,10.5703125,3.59,2024-10-12T21:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T21:29:00Z,0.79,10.9296875,10.9140625,3.59,2024-10-12T21:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T21:50:00Z,0.75,10.84375,10.8359375,3.59,2024-10-12T21:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T22:12:00Z,0.78,10.375,10.359375,3.59,2024-10-12T22:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T22:33:00Z,0.77,10.03125,10.015625,3.59,2024-10-12T22:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T22:55:00Z,0.79,10.0234375,9.984375,3.59,2024-10-12T23:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T23:16:00Z,0.81,10.84375,10.7890625,3.6,2024-10-12T23:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T23:38:00Z,0.77,11.4296875,11.3828125,3.59,2024-10-12T23:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-12T23:59:00Z,0.77,10.859375,10.8203125,3.59,2024-10-13T00:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T00:21:00Z,0.78,10.296875,10.2265625,3.59,2024-10-13T00:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T00:42:00Z,0.79,10.40625,10.3125,3.58,2024-10-13T00:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T01:04:00Z,0.77,10.3359375,10.2578125,3.59,2024-10-13T01:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T01:25:00Z,0.8,10.234375,10.125,3.59,2024-10-13T01:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T01:47:00Z,0.85,11.7109375,11.5703125,3.59,2024-10-13T01:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T02:08:00Z,0.83,13.4140625,13.3125,3.59,2024-10-13T02:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T02:30:00Z,0.84,14.0234375,13.9453125,3.6,2024-10-13T02:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T02:51:00Z,0.88,14.6640625,14.5390625,3.6,2024-10-13T03:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T03:12:00Z,1,16.2421875,15.9375,3.6,2024-10-13T03:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T03:34:00Z,1.04,19.390625,18.9375,3.6,2024-10-13T03:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T03:55:00Z,1.08,21.984375,21.75,3.6,2024-10-13T04:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T04:17:00Z,1.12,23.546875,23.3359375,3.6,2024-10-13T04:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T04:38:00Z,1.12,24.4765625,24.2578125,3.6,2024-10-13T04:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T05:00:00Z,1.21,25.1953125,24.96875,3.6,2024-10-13T05:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T05:21:00Z,1.28,25.59375,25.59375,3.61,2024-10-13T05:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T05:43:00Z,1.27,26.078125,26.046875,3.61,2024-10-13T05:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T06:04:00Z,1.28,27.3046875,27.3125,3.61,2024-10-13T06:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T06:26:00Z,1.33,28.4453125,28.4453125,3.61,2024-10-13T06:20:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T06:47:00Z,1.35,29.3125,29.2421875,3.62,2024-10-13T06:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T07:09:00Z,1.37,29.953125,29.859375,3.62,2024-10-13T07:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T07:30:00Z,1.34,30.421875,30.25,3.61,2024-10-13T07:40:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T07:52:00Z,1.31,31.5703125,31.6328125,3.62,2024-10-13T08:00:00Z,6_1,Control
a4e9,6_1,Control,2024-10-13T08:13:00Z,1.35,32.265625,32.375,3.61,2024-10-13T08:20:00Z,6_1,Control
